Date,CategoricalFeature1,CategoricalFeature2,Activity1,Activity2,Target,Activity3,Activity4,Activity5,Activity6,Activity7,Activity8,Activity9,Activity10,Activity11,Activity12,Activity13,Activity14,Activity15,Activity16
3/24/2016,Cat_3,Cat_5,NA,8957,110,6710,6659,NA,NA,2084,NA,1352,3779,16716,18626,10284,NA,4159,NA
3/24/2016,Cat_4,Cat_5,NA,3691,356,29483,15607,NA,NA,16206,NA,9189,23799,47760,59473,24290,NA,4873,NA
3/24/2016,Cat_1,Cat_6,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/24/2016,Cat_1,Cat_7,NA,10370,148,25891,11306,NA,NA,15878,NA,3223,6564,13139,18724,8258,NA,2833,NA
3/24/2016,Cat_3,Cat_7,NA,1875,46,2612,1309,NA,NA,1006,NA,273,743,1365,1907,851,NA,295,NA
3/24/2016,Cat_4,Cat_7,NA,724,54,18991,1428,NA,NA,67846,NA,5044,3358,1880,3599,1149,NA,287,NA
3/24/2016,Cat_1,Cat_8,NA,73666,785,65003,57561,NA,NA,13401,NA,21907,61150,154393,198635,100168,NA,70647,NA
3/24/2016,Cat_3,Cat_8,NA,13881,118,6765,10666,NA,NA,1755,NA,2541,8647,25130,33046,17011,NA,9417,NA
3/24/2016,Cat_4,Cat_8,NA,3566,352,45000,29300,NA,NA,4841,NA,20782,55853,114292,147734,58431,NA,29101,NA
3/24/2016,Cat_1,Cat_9,NA,1996,40,2967,3866,NA,NA,731,NA,1200,1313,5734,7142,3280,NA,1265,NA
3/24/2016,Cat_3,Cat_9,NA,1549,42,1121,2601,NA,NA,254,NA,1435,1136,3652,5243,2957,NA,632,NA
3/24/2016,Cat_4,Cat_9,NA,1136,156,4865,7645,NA,NA,1436,NA,7127,5979,5879,12589,3155,NA,162,NA
3/25/2016,Cat_1,Cat_1,NA,7529,77,3796,2939,NA,NA,1464,NA,1082,1544,6896,7321,4036,NA,1252,NA
3/25/2016,Cat_3,Cat_1,NA,1559,31,546,648,NA,NA,287,NA,166,195,1064,1237,798,NA,216,NA
3/25/2016,Cat_4,Cat_1,NA,113,44,1562,677,NA,NA,448,NA,579,744,1868,2422,1175,NA,112,NA
3/25/2016,Cat_1,Cat_10,NA,2339,31,5501,1228,NA,NA,1838,NA,324,723,897,1306,510,NA,271,NA
3/25/2016,Cat_3,Cat_10,NA,3107,27,7878,980,NA,NA,781,NA,63,400,545,697,275,NA,172,NA
3/25/2016,Cat_4,Cat_10,NA,436,63,65652,2887,NA,NA,9977,NA,2091,6319,3242,4666,1765,NA,86,NA
3/25/2016,Cat_1,Cat_2,NA,89760,586,30371,29112,NA,NA,12452,NA,10282,18030,85154,111354,46078,NA,17521,NA
3/25/2016,Cat_3,Cat_2,NA,21598,82,5812,8389,NA,NA,2194,NA,2040,3232,16524,17545,10642,NA,3002,NA
3/25/2016,Cat_4,Cat_2,NA,2346,296,25534,21032,NA,NA,8560,NA,13722,32652,58322,85921,29877,NA,15391,NA
3/25/2016,Cat_1,Cat_3,NA,5011,75,3164,2437,NA,NA,254,NA,842,1011,2999,3437,1981,NA,579,NA
3/25/2016,Cat_3,Cat_3,NA,1290,32,415,339,NA,NA,76,NA,113,211,505,654,395,NA,68,NA
3/25/2016,Cat_4,Cat_3,NA,285,98,3224,1354,NA,NA,108,NA,673,1413,2175,3319,1341,NA,137,NA
3/25/2016,Cat_1,Cat_4,NA,10194,85,2418,2787,NA,NA,3058,NA,1676,2227,5646,7301,4064,NA,2360,NA
3/25/2016,Cat_3,Cat_4,NA,1195,44,388,376,NA,NA,183,NA,102,271,612,757,494,NA,213,NA
3/25/2016,Cat_4,Cat_4,NA,989,123,3505,2045,NA,NA,2527,NA,3610,8040,3580,5364,1997,NA,739,NA
3/25/2016,Cat_1,Cat_5,NA,102940,866,32418,45180,NA,NA,13138,NA,12767,25675,97285,123956,56885,NA,25085,NA
3/25/2016,Cat_3,Cat_5,NA,26069,98,5587,8613,NA,NA,2520,NA,1733,4552,17472,21173,11164,NA,5033,NA
3/25/2016,Cat_4,Cat_5,NA,3498,355,25957,15774,NA,NA,14373,NA,10323,28172,48752,68797,22000,NA,4903,NA
3/25/2016,Cat_1,Cat_6,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/25/2016,Cat_1,Cat_7,NA,20803,197,20371,11952,NA,NA,18243,NA,3528,6674,14011,18028,8717,NA,3418,NA
3/25/2016,Cat_3,Cat_7,NA,3649,30,2272,1131,NA,NA,1633,NA,338,989,1673,2322,1060,NA,335,NA
3/25/2016,Cat_4,Cat_7,NA,790,62,20095,2090,NA,NA,83779,NA,6290,5783,2931,4859,1414,NA,330,NA
3/25/2016,Cat_1,Cat_8,NA,202963,995,47165,58565,NA,NA,12337,NA,20462,54334,167030,178478,81191,NA,64228,NA
3/25/2016,Cat_3,Cat_8,NA,43917,251,6977,11407,NA,NA,1990,NA,2204,9081,25503,31071,18063,NA,9328,NA
3/25/2016,Cat_4,Cat_8,NA,3748,403,40368,29245,NA,NA,4855,NA,20923,62890,111904,180201,67682,NA,30587,NA
3/25/2016,Cat_1,Cat_9,NA,3294,60,2712,3912,NA,NA,674,NA,868,1297,6203,8263,3179,NA,1650,NA
3/25/2016,Cat_3,Cat_9,NA,4010,64,1091,4046,NA,NA,315,NA,1363,1268,3256,5033,2255,NA,970,NA
3/25/2016,Cat_4,Cat_9,NA,1180,171,4224,8416,NA,NA,1158,NA,6057,7208,6694,13456,3190,NA,202,NA
3/26/2016,Cat_1,Cat_1,NA,7318,131,3607,3287,NA,NA,1248,NA,984,1092,5455,6505,3837,NA,1070,NA
3/26/2016,Cat_3,Cat_1,NA,2037,40,764,748,NA,NA,182,NA,229,280,1491,1535,993,NA,346,NA
3/26/2016,Cat_4,Cat_1,NA,139,60,1673,804,NA,NA,508,NA,517,1026,2387,2961,1053,NA,93,NA
3/26/2016,Cat_1,Cat_10,NA,2496,63,6267,1314,NA,NA,1619,NA,424,562,943,1415,618,NA,480,NA
3/26/2016,Cat_3,Cat_10,NA,2819,48,9693,882,NA,NA,1031,NA,150,392,656,823,436,NA,133,NA
3/26/2016,Cat_4,Cat_10,NA,472,47,83597,2757,NA,NA,12069,NA,2241,6048,3829,4604,1987,NA,113,NA
3/26/2016,Cat_1,Cat_2,NA,76483,401,21955,30761,NA,NA,11989,NA,8994,16344,80635,109451,50997,NA,14331,NA
3/26/2016,Cat_3,Cat_2,NA,26716,118,4504,8996,NA,NA,2048,NA,2224,3751,21030,23013,12931,NA,3182,NA
3/26/2016,Cat_4,Cat_2,NA,2596,262,23371,23959,NA,NA,11384,NA,12515,37930,68315,100266,36565,NA,18325,NA
3/26/2016,Cat_1,Cat_3,NA,2777,32,1267,1355,NA,NA,186,NA,1018,422,2069,2235,1370,NA,384,NA
3/26/2016,Cat_3,Cat_3,NA,807,47,350,252,NA,NA,97,NA,170,81,385,459,335,NA,128,NA
3/26/2016,Cat_4,Cat_3,NA,116,60,1804,899,NA,NA,161,NA,510,725,1380,2342,794,NA,131,NA
3/26/2016,Cat_1,Cat_4,NA,8781,117,2098,3301,NA,NA,3200,NA,1434,2021,5583,6840,3475,NA,2450,NA
3/26/2016,Cat_3,Cat_4,NA,1621,47,307,522,NA,NA,158,NA,164,203,902,909,619,NA,263,NA
3/26/2016,Cat_4,Cat_4,NA,964,67,3798,2278,NA,NA,2974,NA,4031,8282,4352,5758,2169,NA,1081,NA
3/26/2016,Cat_1,Cat_5,NA,90515,944,34322,42598,NA,NA,10209,NA,9607,22428,96154,104072,51901,NA,27172,NA
3/26/2016,Cat_3,Cat_5,NA,31193,119,7787,11212,NA,NA,2682,NA,1717,6315,22855,25131,12188,NA,5406,NA
3/26/2016,Cat_4,Cat_5,NA,3684,280,25779,18743,NA,NA,15008,NA,11068,26451,50609,69529,28667,NA,5202,NA
3/26/2016,Cat_1,Cat_6,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/26/2016,Cat_1,Cat_7,NA,24246,262,18017,11512,NA,NA,24640,NA,2442,8432,12795,17726,7985,NA,3523,NA
3/26/2016,Cat_3,Cat_7,NA,4626,56,2694,1400,NA,NA,2179,NA,271,870,2021,2794,1554,NA,416,NA
3/26/2016,Cat_4,Cat_7,NA,612,48,21070,1949,NA,NA,100227,NA,5335,4908,2388,4193,1364,NA,258,NA
3/26/2016,Cat_1,Cat_8,NA,209267,1000,33915,51813,NA,NA,9924,NA,16947,47232,150271,191502,80374,NA,53381,NA
3/26/2016,Cat_3,Cat_8,NA,59767,242,8502,13962,NA,NA,1882,NA,2984,10942,29874,40653,21711,NA,11971,NA
3/26/2016,Cat_4,Cat_8,NA,3287,432,43432,33420,NA,NA,5630,NA,21159,68431,136748,182648,71680,NA,35741,NA
3/26/2016,Cat_1,Cat_9,NA,3249,42,2172,3563,NA,NA,776,NA,878,1147,5075,6387,3276,NA,1621,NA
3/26/2016,Cat_3,Cat_9,NA,4982,115,1339,4573,NA,NA,246,NA,1561,1229,3877,5455,2956,NA,1012,NA
3/26/2016,Cat_4,Cat_9,NA,1464,271,5285,8652,NA,NA,797,NA,6892,7569,8475,16438,4053,NA,336,NA
3/27/2016,Cat_1,Cat_1,NA,6597,60,2570,2272,NA,NA,891,NA,550,1620,4985,5807,2869,NA,1542,NA
3/27/2016,Cat_3,Cat_1,NA,2073,32,584,674,NA,NA,218,NA,97,216,1427,1371,897,NA,236,NA
3/27/2016,Cat_4,Cat_1,NA,139,31,1735,945,NA,NA,429,NA,556,1165,2707,3347,1498,NA,61,NA
3/27/2016,Cat_1,Cat_10,NA,1945,48,7185,1489,NA,NA,1609,NA,360,612,822,1052,574,NA,311,NA
3/27/2016,Cat_3,Cat_10,NA,3293,43,9445,859,NA,NA,912,NA,153,444,562,772,316,NA,147,NA
3/27/2016,Cat_4,Cat_10,NA,367,54,98002,3182,NA,NA,13099,NA,1998,5476,4262,4983,2249,NA,94,NA
3/27/2016,Cat_1,Cat_2,NA,81017,395,18128,25075,NA,NA,10908,NA,7797,16488,78477,91080,50778,NA,15557,NA
3/27/2016,Cat_3,Cat_2,NA,25980,55,4898,9995,NA,NA,2198,NA,2462,3461,23281,26676,14044,NA,3363,NA
3/27/2016,Cat_4,Cat_2,NA,2897,302,25754,25570,NA,NA,10269,NA,11508,40983,77492,113793,41786,NA,17959,NA
3/27/2016,Cat_1,Cat_3,NA,2221,102,762,829,NA,NA,168,NA,727,279,1784,1882,1331,NA,283,NA
3/27/2016,Cat_3,Cat_3,NA,912,33,292,343,NA,NA,45,NA,114,161,514,625,443,NA,57,NA
3/27/2016,Cat_4,Cat_3,NA,140,72,1440,549,NA,NA,85,NA,378,508,1504,1631,812,NA,57,NA
3/27/2016,Cat_1,Cat_4,NA,7727,75,1767,2687,NA,NA,3430,NA,935,1914,5470,6766,3283,NA,1752,NA
3/27/2016,Cat_3,Cat_4,NA,1295,29,365,444,NA,NA,247,NA,107,307,731,946,592,NA,300,NA
3/27/2016,Cat_4,Cat_4,NA,1090,142,3419,2026,NA,NA,3169,NA,3527,8874,4537,6738,2433,NA,886,NA
3/27/2016,Cat_1,Cat_5,NA,100835,739,28221,37235,NA,NA,11104,NA,10816,23524,82533,99325,59422,NA,24072,NA
3/27/2016,Cat_3,Cat_5,NA,35697,191,9438,11310,NA,NA,3430,NA,2094,5933,22402,28354,15146,NA,6293,NA
3/27/2016,Cat_4,Cat_5,NA,4636,432,26154,21366,NA,NA,16236,NA,9785,29914,60865,74339,34889,NA,6562,NA
3/27/2016,Cat_1,Cat_6,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/27/2016,Cat_1,Cat_7,NA,21273,263,17712,11926,NA,NA,18021,NA,2920,5666,11609,14969,7424,NA,2841,NA
3/27/2016,Cat_3,Cat_7,NA,4470,31,2751,1573,NA,NA,2070,NA,303,1020,1979,2585,1354,NA,526,NA
3/27/2016,Cat_4,Cat_7,NA,788,45,22002,1726,NA,NA,70446,NA,4887,3734,2917,4882,1646,NA,233,NA
3/27/2016,Cat_1,Cat_8,NA,222350,828,35854,46508,NA,NA,9637,NA,17287,49064,146227,166544,85488,NA,55625,NA
3/27/2016,Cat_3,Cat_8,NA,66208,262,8334,12525,NA,NA,2243,NA,3047,11054,39317,44752,21620,NA,14194,NA
3/27/2016,Cat_4,Cat_8,NA,4322,434,47185,38468,NA,NA,5656,NA,20753,76688,164959,228424,80546,NA,36289,NA
3/27/2016,Cat_1,Cat_9,NA,3184,86,2434,3257,NA,NA,701,NA,913,1644,5711,8201,4291,NA,2069,NA
3/27/2016,Cat_3,Cat_9,NA,5119,44,1560,4959,NA,NA,304,NA,1381,1756,4344,6663,3052,NA,940,NA
3/27/2016,Cat_4,Cat_9,NA,1406,150,4879,8750,NA,NA,883,NA,6082,7805,8713,16962,4650,NA,280,NA
3/28/2016,Cat_1,Cat_1,NA,7449,116,4309,3612,NA,NA,1525,NA,1492,1724,6207,8145,4088,NA,1808,NA
3/28/2016,Cat_3,Cat_1,NA,1459,48,735,661,NA,NA,215,NA,102,173,982,974,651,NA,225,NA
3/28/2016,Cat_4,Cat_1,NA,70,46,1717,519,NA,NA,322,NA,450,1149,1733,2647,791,NA,93,NA
3/28/2016,Cat_1,Cat_10,NA,2520,57,8220,1178,NA,NA,1742,NA,449,624,1535,1799,1065,NA,382,NA
3/28/2016,Cat_3,Cat_10,NA,2466,31,9766,827,NA,NA,786,NA,116,313,498,653,387,NA,216,NA
3/28/2016,Cat_4,Cat_10,NA,330,78,73047,2162,NA,NA,9185,NA,2135,6404,2663,4939,1753,NA,109,NA
3/28/2016,Cat_1,Cat_2,NA,98447,739,25714,32902,NA,NA,12962,NA,12564,16765,99637,132522,54370,NA,18379,NA
3/28/2016,Cat_3,Cat_2,NA,19039,66,3878,6341,NA,NA,1920,NA,1741,2414,16306,16515,10265,NA,2246,NA
3/28/2016,Cat_4,Cat_2,NA,1980,127,20763,17201,NA,NA,9689,NA,13950,28471,56512,99044,25530,NA,14265,NA
3/28/2016,Cat_1,Cat_3,NA,2348,31,988,1342,NA,NA,218,NA,596,427,2106,2153,1192,NA,254,NA
3/28/2016,Cat_3,Cat_3,NA,486,33,149,195,NA,NA,42,NA,80,63,334,365,246,NA,47,NA
3/28/2016,Cat_4,Cat_3,NA,97,42,1454,529,NA,NA,171,NA,579,471,1405,2235,744,NA,85,NA
3/28/2016,Cat_1,Cat_4,NA,8734,47,2408,3667,NA,NA,3474,NA,1671,2064,6584,7242,3710,NA,2225,NA
3/28/2016,Cat_3,Cat_4,NA,1229,29,213,348,NA,NA,170,NA,81,205,732,981,595,NA,255,NA
3/28/2016,Cat_4,Cat_4,NA,720,121,3009,1498,NA,NA,2682,NA,3601,8346,3154,5989,1865,NA,967,NA
3/28/2016,Cat_1,Cat_5,NA,110137,1240,35504,48744,NA,NA,15941,NA,14107,28188,104408,132131,60290,NA,27766,NA
3/28/2016,Cat_3,Cat_5,NA,24249,127,5485,7379,NA,NA,2430,NA,1400,3828,16073,20530,10904,NA,3810,NA
3/28/2016,Cat_4,Cat_5,NA,2541,327,22011,11534,NA,NA,9999,NA,7435,18517,29649,46225,14392,NA,3531,NA
3/28/2016,Cat_1,Cat_6,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2016,Cat_1,Cat_7,NA,22156,230,25247,11158,NA,NA,14663,NA,3260,8167,12264,17633,9561,NA,3733,NA
3/28/2016,Cat_3,Cat_7,NA,4054,32,2494,1401,NA,NA,1683,NA,349,699,1616,2354,1188,NA,495,NA
3/28/2016,Cat_4,Cat_7,NA,826,46,19210,1288,NA,NA,64275,NA,4749,3895,2333,4054,1185,NA,328,NA
3/28/2016,Cat_1,Cat_8,NA,254877,1657,58885,62978,NA,NA,13705,NA,23144,61715,201029,220319,101679,NA,70958,NA
3/28/2016,Cat_3,Cat_8,NA,41451,148,6739,10476,NA,NA,1742,NA,2929,8061,25506,32747,16793,NA,9025,NA
3/28/2016,Cat_4,Cat_8,NA,2611,363,43888,28419,NA,NA,6243,NA,22320,65479,116051,201257,48773,NA,26218,NA
3/28/2016,Cat_1,Cat_9,NA,4109,99,3256,3545,NA,NA,1007,NA,1087,1470,7074,8432,4423,NA,1945,NA
3/28/2016,Cat_3,Cat_9,NA,4378,70,1015,3470,NA,NA,184,NA,1231,1367,3257,4988,2597,NA,1018,NA
3/28/2016,Cat_4,Cat_9,NA,1115,125,4312,5727,NA,NA,840,NA,6060,5700,5956,14086,2620,NA,191,NA
3/29/2016,Cat_1,Cat_1,NA,7381,116,4237,3305,NA,NA,1434,NA,1419,1742,7193,8977,4366,NA,1742,NA
3/29/2016,Cat_3,Cat_1,NA,1191,43,480,472,NA,NA,129,NA,123,195,655,744,432,NA,175,NA
3/29/2016,Cat_4,Cat_1,NA,90,27,1665,682,NA,NA,619,NA,605,1087,1809,2326,965,NA,58,NA
3/29/2016,Cat_1,Cat_10,NA,2050,40,5611,1148,NA,NA,1714,NA,396,619,1185,1318,720,NA,388,NA
3/29/2016,Cat_3,Cat_10,NA,2808,29,9445,736,NA,NA,824,NA,95,342,497,705,256,NA,154,NA
3/29/2016,Cat_4,Cat_10,NA,411,55,75512,2282,NA,NA,10112,NA,1861,5093,3058,4635,1925,NA,61,NA
3/29/2016,Cat_1,Cat_2,NA,93746,895,27302,31449,NA,NA,14443,NA,12224,17831,92415,115695,49427,NA,16707,NA
3/29/2016,Cat_3,Cat_2,NA,16163,82,4412,6537,NA,NA,2229,NA,1654,2604,13957,17247,8660,NA,2115,NA
3/29/2016,Cat_4,Cat_2,NA,2130,189,22040,21333,NA,NA,11334,NA,11488,27494,61826,93030,33298,NA,16646,NA
3/29/2016,Cat_1,Cat_3,NA,5363,64,1336,1188,NA,NA,281,NA,550,568,1850,2138,1189,NA,480,NA
3/29/2016,Cat_3,Cat_3,NA,1178,53,297,185,NA,NA,40,NA,82,94,279,333,173,NA,103,NA
3/29/2016,Cat_4,Cat_3,NA,192,27,1812,771,NA,NA,142,NA,632,830,1456,2255,898,NA,150,NA
3/29/2016,Cat_1,Cat_4,NA,8220,133,2940,3005,NA,NA,4094,NA,1677,2278,6391,8292,3919,NA,2300,NA
3/29/2016,Cat_3,Cat_4,NA,1037,27,176,286,NA,NA,94,NA,121,203,471,728,318,NA,180,NA
3/29/2016,Cat_4,Cat_4,NA,740,60,3110,1817,NA,NA,3533,NA,3367,7645,3577,5625,2256,NA,948,NA
3/29/2016,Cat_1,Cat_5,NA,102717,735,37267,46319,NA,NA,12035,NA,12556,25770,106574,127001,65121,NA,28422,NA
3/29/2016,Cat_3,Cat_5,NA,20608,220,5180,7832,NA,NA,2827,NA,1480,4201,15025,16662,9544,NA,3631,NA
3/29/2016,Cat_4,Cat_5,NA,3388,327,24358,17272,NA,NA,14683,NA,9517,26871,47600,56753,24884,NA,4552,NA
3/29/2016,Cat_1,Cat_6,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/29/2016,Cat_1,Cat_7,NA,21574,262,25210,11211,NA,NA,21805,NA,3651,5834,13562,18947,8304,NA,3000,NA
3/29/2016,Cat_3,Cat_7,NA,3424,61,2783,1278,NA,NA,1239,NA,294,686,1354,2084,1170,NA,371,NA
3/29/2016,Cat_4,Cat_7,NA,739,32,29012,1710,NA,NA,67631,NA,4676,3791,2554,4297,1293,NA,309,NA
3/29/2016,Cat_1,Cat_8,NA,247624,1182,47780,56583,NA,NA,13842,NA,23444,62122,159654,212046,90876,NA,79000,NA
3/29/2016,Cat_3,Cat_8,NA,42370,156,6530,10202,NA,NA,1637,NA,2308,8460,23275,29884,15332,NA,8814,NA
3/29/2016,Cat_4,Cat_8,NA,3624,408,41739,29387,NA,NA,4861,NA,18629,51918,117063,174288,56469,NA,29689,NA
3/29/2016,Cat_1,Cat_9,NA,3351,81,2104,2959,NA,NA,690,NA,925,1235,5546,8352,3557,NA,1866,NA
3/29/2016,Cat_3,Cat_9,NA,4022,41,1182,2909,NA,NA,421,NA,1142,1037,2869,4350,2549,NA,868,NA
3/29/2016,Cat_4,Cat_9,NA,1337,170,4519,7306,NA,NA,986,NA,6194,6973,7367,14265,4379,NA,145,NA
3/30/2016,Cat_1,Cat_1,NA,7471,135,3707,3023,NA,NA,1776,NA,1508,1645,6742,8156,4006,NA,1334,NA
3/30/2016,Cat_3,Cat_1,NA,1361,42,568,415,NA,NA,299,NA,134,199,888,1173,580,NA,247,NA
3/30/2016,Cat_4,Cat_1,NA,225,43,1665,761,NA,NA,425,NA,565,1124,2007,3236,1220,NA,110,NA
3/30/2016,Cat_1,Cat_10,NA,2733,42,6194,1448,NA,NA,2076,NA,432,748,1413,1758,829,NA,401,NA
3/30/2016,Cat_3,Cat_10,NA,2226,41,7581,860,NA,NA,751,NA,143,425,443,629,292,NA,130,NA
3/30/2016,Cat_4,Cat_10,NA,332,67,65928,2184,NA,NA,10112,NA,1695,4828,2874,3571,1323,NA,142,NA
3/30/2016,Cat_1,Cat_2,NA,96564,783,24305,32775,NA,NA,13380,NA,12898,15721,107120,113789,57953,NA,16314,NA
3/30/2016,Cat_3,Cat_2,NA,16592,131,4171,5997,NA,NA,1674,NA,1785,2282,12382,16298,8280,NA,1955,NA
3/30/2016,Cat_4,Cat_2,NA,2289,210,19877,18368,NA,NA,9161,NA,12969,27406,62003,85134,29465,NA,14923,NA
3/30/2016,Cat_1,Cat_3,NA,8581,101,1659,1194,NA,NA,235,NA,1159,728,2000,2351,1474,NA,482,NA
3/30/2016,Cat_3,Cat_3,NA,1793,40,246,163,NA,NA,69,NA,113,73,304,362,174,NA,64,NA
3/30/2016,Cat_4,Cat_3,NA,151,77,1623,703,NA,NA,175,NA,591,754,1568,1696,808,NA,142,NA
3/30/2016,Cat_1,Cat_4,NA,7382,89,2718,2256,NA,NA,3211,NA,1666,2080,5563,7105,3496,NA,2194,NA
3/30/2016,Cat_3,Cat_4,NA,1070,48,255,237,NA,NA,133,NA,94,175,515,688,321,NA,145,NA
3/30/2016,Cat_4,Cat_4,NA,912,83,3454,1979,NA,NA,2759,NA,3274,7161,4165,6373,2260,NA,751,NA
3/30/2016,Cat_1,Cat_5,NA,106241,1093,33637,37814,NA,NA,10508,NA,10392,27760,91540,114742,60654,NA,26794,NA
3/30/2016,Cat_3,Cat_5,NA,24144,101,5716,6574,NA,NA,1860,NA,1195,4643,15344,17427,8638,NA,3801,NA
3/30/2016,Cat_4,Cat_5,NA,4255,353,22780,15679,NA,NA,7278,NA,8429,26964,44848,59697,21722,NA,5484,NA
3/30/2016,Cat_1,Cat_6,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2016,Cat_1,Cat_7,NA,44670,374,30682,12468,NA,NA,27139,NA,3730,8719,16882,25889,10218,NA,5349,NA
3/30/2016,Cat_3,Cat_7,NA,7166,28,2829,1711,NA,NA,871,NA,350,1090,1544,2366,1038,NA,815,NA
3/30/2016,Cat_4,Cat_7,NA,905,85,24603,1611,NA,NA,55406,NA,4512,3969,2432,4122,1372,NA,291,NA
3/30/2016,Cat_1,Cat_8,NA,254540,1271,58274,64646,NA,NA,12780,NA,25667,59639,166957,225334,105155,NA,74929,NA
3/30/2016,Cat_3,Cat_8,NA,41368,91,6410,7832,NA,NA,1502,NA,2398,7087,23509,28168,14494,NA,9349,NA
3/30/2016,Cat_4,Cat_8,NA,3709,348,34778,26680,NA,NA,4517,NA,18303,58705,117887,147098,58248,NA,30842,NA
3/30/2016,Cat_1,Cat_9,NA,5557,179,2629,3481,NA,NA,620,NA,1071,2045,6397,8135,4450,NA,2140,NA
3/30/2016,Cat_3,Cat_9,NA,4188,55,1197,2543,NA,NA,265,NA,1026,1280,3864,5829,2657,NA,784,NA
3/30/2016,Cat_4,Cat_9,NA,1477,171,5291,7956,NA,NA,860,NA,5997,7528,8432,16756,4428,NA,173,NA
3/31/2016,Cat_1,Cat_1,NA,8153,53,4279,3016,NA,NA,1595,NA,1332,1429,6376,7741,3783,NA,1713,NA
3/31/2016,Cat_3,Cat_1,NA,1105,29,589,513,NA,NA,217,NA,136,101,674,837,440,NA,169,NA
3/31/2016,Cat_4,Cat_1,NA,151,30,2004,861,NA,NA,416,NA,561,997,2110,3173,1319,NA,69,NA
3/31/2016,Cat_1,Cat_10,NA,2724,81,7371,1349,NA,NA,2574,NA,362,846,1504,1794,851,NA,396,NA
3/31/2016,Cat_3,Cat_10,NA,2401,28,6422,719,NA,NA,747,NA,53,391,385,585,264,NA,157,NA
3/31/2016,Cat_4,Cat_10,NA,439,61,67049,2426,NA,NA,9338,NA,1952,4066,2897,3717,1722,NA,107,NA
3/31/2016,Cat_1,Cat_2,NA,94316,591,28849,28931,NA,NA,11038,NA,11114,16215,99217,111485,58428,NA,16821,NA
3/31/2016,Cat_3,Cat_2,NA,18023,97,3820,5926,NA,NA,1141,NA,1584,2671,12942,16653,8187,NA,2299,NA
3/31/2016,Cat_4,Cat_2,NA,2061,285,19939,18138,NA,NA,7688,NA,11372,30728,54110,94462,33342,NA,15963,NA
3/31/2016,Cat_1,Cat_3,NA,3118,57,1162,1060,NA,NA,202,NA,460,402,1593,1849,1226,NA,368,NA
3/31/2016,Cat_3,Cat_3,NA,614,32,139,142,NA,NA,33,NA,77,117,269,334,214,NA,58,NA
3/31/2016,Cat_4,Cat_3,NA,129,40,948,462,NA,NA,43,NA,300,558,1018,1287,506,NA,123,NA
3/31/2016,Cat_1,Cat_4,NA,10115,95,2684,2562,NA,NA,2164,NA,1572,2624,6659,7680,4057,NA,2620,NA
3/31/2016,Cat_3,Cat_4,NA,1233,63,293,409,NA,NA,117,NA,152,299,723,723,462,NA,277,NA
3/31/2016,Cat_4,Cat_4,NA,994,102,3162,1749,NA,NA,2168,NA,3848,8338,3272,5332,1804,NA,598,NA
3/31/2016,Cat_1,Cat_5,NA,106003,880,35030,39263,NA,NA,10668,NA,11293,29589,92326,118245,62265,NA,30860,NA
3/31/2016,Cat_3,Cat_5,NA,23404,97,5457,6328,NA,NA,1411,NA,1388,4931,16203,18655,10707,NA,3785,NA
3/31/2016,Cat_4,Cat_5,NA,4295,353,18466,14740,NA,NA,6183,NA,9244,27666,35960,56882,20121,NA,4871,NA
3/31/2016,Cat_1,Cat_6,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2016,Cat_1,Cat_7,NA,18556,140,32624,8903,NA,NA,13759,NA,3928,4372,11319,14220,7224,NA,2671,NA
3/31/2016,Cat_3,Cat_7,NA,3285,27,2006,1280,NA,NA,576,NA,284,625,1241,1606,627,NA,390,NA
3/31/2016,Cat_4,Cat_7,NA,824,47,18333,1271,NA,NA,11304,NA,1774,3623,2136,3469,1064,NA,376,NA
3/31/2016,Cat_1,Cat_8,NA,231924,1121,56751,60657,NA,NA,11709,NA,21490,56806,176949,231913,100956,NA,71045,NA
3/31/2016,Cat_3,Cat_8,NA,38378,155,7801,8513,NA,NA,1679,NA,2315,7437,22069,26919,13937,NA,7892,NA
3/31/2016,Cat_4,Cat_8,NA,3711,390,39756,30610,NA,NA,4989,NA,20343,52002,105220,160552,64315,NA,29839,NA
3/31/2016,Cat_1,Cat_9,NA,3564,70,2647,3032,NA,NA,558,NA,1119,1409,5103,5577,3084,NA,1834,NA
3/31/2016,Cat_3,Cat_9,NA,3149,112,914,2017,NA,NA,360,NA,1353,1246,2995,4321,2275,NA,764,NA
3/31/2016,Cat_4,Cat_9,NA,1377,169,4434,8021,NA,NA,656,NA,5238,6805,7256,14079,3470,NA,194,NA
